transaction_id,user_id,product_sku,amount,payment_method,country,transaction_hour,is_fraud
TXN_001505,USER_0392,SKU_00667,6.54,PayPal,Australia,2,0
TXN_001506,USER_0184,SKU_00246,24.12,PayPal,Australia,13,0
TXN_001507,USER_0017,SKU_00314,190.3,PayPal,UK,19,0
TXN_001508,USER_0453,SKU_00730,47.21,Cash,UK,1,0
TXN_001509,USER_0012,SKU_00968,33.85,Bank Transfer,Australia,11,0
TXN_001510,USER_0166,SKU_00384,129.82,Bank Transfer,Australia,9,1
TXN_001511,USER_0146,SKU_00765,114.05,Bank Transfer,Canada,12,0
TXN_001512,USER_0282,SKU_00789,412.36,Cash,Australia,19,1
TXN_001513,USER_0479,SKU_00277,34.78,Bank Transfer,USA,3,0
TXN_001514,USER_0037,SKU_00072,35.59,Cash,Germany,18,0
TXN_001515,USER_0070,SKU_00129,43.68,Credit Card,USA,21,0
TXN_001516,USER_0169,SKU_00358,152.8,Bank Transfer,UK,0,0
TXN_001517,USER_0335,SKU_00698,57.8,Cash,USA,10,0
TXN_001518,USER_0170,SKU_00525,476.22,Credit Card,France,15,0
TXN_001519,USER_0497,SKU_00841,46.48,PayPal,France,18,0
TXN_001520,USER_0253,SKU_00220,318.46,Credit Card,UK,18,0
TXN_001521,USER_0346,SKU_00006,22.35,Credit Card,USA,11,0
TXN_001522,USER_0499,SKU_00751,13.6,Bank Transfer,Germany,2,0
TXN_001523,USER_0460,SKU_00983,49.33,PayPal,UK,22,0
TXN_001524,USER_0297,SKU_00624,170.61,PayPal,France,23,0
TXN_001525,USER_0431,SKU_00228,33.89,Bank Transfer,UK,17,0
TXN_001526,USER_0142,SKU_00954,29.47,Credit Card,USA,16,0
TXN_001527,USER_0385,SKU_00017,152.17,Cash,USA,4,0
TXN_001528,USER_0273,SKU_00585,110.51,Bank Transfer,USA,15,0
TXN_001529,USER_0225,SKU_00012,24.72,Credit Card,Canada,23,0
TXN_001530,USER_0183,SKU_00598,23.32,Cash,USA,13,0
TXN_001531,USER_0221,SKU_00499,125.12,Bank Transfer,Australia,18,0
TXN_001532,USER_0053,SKU_00692,10.68,Bank Transfer,France,5,0
TXN_001533,USER_0118,SKU_00634,160.7,PayPal,France,2,0
TXN_001534,USER_0365,SKU_00716,109.05,PayPal,Canada,5,0
TXN_001535,USER_0159,SKU_00502,5.58,PayPal,France,11,0
TXN_001536,USER_0446,SKU_00070,55.45,Cash,France,19,0
TXN_001537,USER_0136,SKU_00108,7.55,Bank Transfer,UK,10,0
TXN_001538,USER_0414,SKU_00201,16.36,PayPal,USA,6,0
TXN_001539,USER_0077,SKU_00052,33.02,PayPal,Australia,0,0
TXN_001540,USER_0336,SKU_00549,15.37,Bank Transfer,Australia,15,0
TXN_001541,USER_0450,SKU_00629,1003.56,Cash,UK,15,1
TXN_001542,USER_0045,SKU_00259,259.1,PayPal,Australia,16,1
TXN_001543,USER_0018,SKU_00482,214.31,Credit Card,UK,14,0
TXN_001544,USER_0355,SKU_00264,47.45,Cash,Australia,20,0
TXN_001545,USER_0429,SKU_00906,56.29,PayPal,France,8,0
TXN_001546,USER_0403,SKU_00303,265.26,Credit Card,Germany,4,0
TXN_001547,USER_0205,SKU_00937,84.25,PayPal,USA,19,0
TXN_001548,USER_0499,SKU_00576,100.71,Cash,Germany,7,0
TXN_001549,USER_0324,SKU_00554,43.9,Bank Transfer,France,20,1
TXN_001550,USER_0083,SKU_00555,21.85,Bank Transfer,Canada,0,0
TXN_001551,USER_0050,SKU_00125,70.88,Cash,UK,6,0
TXN_001552,USER_0281,SKU_00905,79.28,PayPal,Australia,10,0
TXN_001553,USER_0166,SKU_00270,20.14,Cash,Australia,19,0
TXN_001554,USER_0243,SKU_00997,78.14,Credit Card,France,20,0
TXN_001555,USER_0377,SKU_00859,16.09,PayPal,Australia,12,0
TXN_001556,USER_0479,SKU_00745,55.36,Cash,France,21,0
TXN_001557,USER_0164,SKU_00480,12.97,Bank Transfer,Germany,12,0
TXN_001558,USER_0324,SKU_00132,206.02,Cash,Canada,6,0
TXN_001559,USER_0056,SKU_00002,40.0,PayPal,UK,10,0
TXN_001560,USER_0039,SKU_00115,27.29,Cash,Australia,17,0
TXN_001561,USER_0319,SKU_00481,17.36,Bank Transfer,Canada,0,0
TXN_001562,USER_0128,SKU_00981,15.77,Credit Card,Canada,11,0
TXN_001563,USER_0391,SKU_00001,84.47,Cash,Canada,2,0
TXN_001564,USER_0122,SKU_00331,148.98,Cash,USA,0,0
TXN_001565,USER_0247,SKU_00577,134.79,Credit Card,Canada,3,0
TXN_001566,USER_0186,SKU_00942,441.3,Cash,France,5,1
TXN_001567,USER_0208,SKU_00955,313.62,Bank Transfer,USA,4,0
TXN_001568,USER_0315,SKU_00971,142.3,Credit Card,USA,10,0
TXN_001569,USER_0304,SKU_00637,33.02,Bank Transfer,Canada,19,0
TXN_001570,USER_0389,SKU_00768,64.68,Bank Transfer,Australia,22,0
TXN_001571,USER_0239,SKU_00391,5.71,Bank Transfer,Australia,12,0
TXN_001572,USER_0215,SKU_00834,103.29,PayPal,Australia,10,0
TXN_001573,USER_0292,SKU_00143,63.39,Credit Card,Australia,5,0
TXN_001574,USER_0224,SKU_00328,269.14,PayPal,France,18,0
TXN_001575,USER_0088,SKU_00758,51.92,PayPal,Australia,14,1
TXN_001576,USER_0025,SKU_00628,91.42,Cash,UK,20,0
TXN_001577,USER_0429,SKU_00377,20.02,Credit Card,Canada,12,0
TXN_001578,USER_0220,SKU_00815,48.91,Cash,USA,9,0
TXN_001579,USER_0275,SKU_00090,10.64,PayPal,UK,0,0
TXN_001580,USER_0135,SKU_00808,423.78,Cash,Australia,12,1
TXN_001581,USER_0492,SKU_00042,156.44,Bank Transfer,UK,5,0
TXN_001582,USER_0442,SKU_00947,34.03,PayPal,USA,20,0
TXN_001583,USER_0233,SKU_00035,141.88,Bank Transfer,Australia,23,1
TXN_001584,USER_0465,SKU_00494,56.74,Credit Card,UK,19,0
TXN_001585,USER_0066,SKU_00553,29.6,Cash,France,11,0
TXN_001586,USER_0080,SKU_00853,61.76,PayPal,France,16,0
TXN_001587,USER_0423,SKU_00124,35.07,Credit Card,Canada,17,0
TXN_001588,USER_0255,SKU_00057,145.52,Bank Transfer,Canada,23,0
TXN_001589,USER_0125,SKU_00806,44.22,Cash,UK,7,0
TXN_001590,USER_0146,SKU_00456,596.18,Cash,USA,13,0
TXN_001591,USER_0103,SKU_00235,50.51,PayPal,France,4,0
TXN_001592,USER_0385,SKU_00608,61.12,Cash,Germany,21,0
TXN_001593,USER_0447,SKU_00392,92.59,Cash,Canada,1,0
TXN_001594,USER_0387,SKU_00492,126.1,Bank Transfer,France,21,0
TXN_001595,USER_0383,SKU_00970,59.03,Bank Transfer,Australia,10,0
TXN_001596,USER_0277,SKU_00831,90.59,Bank Transfer,UK,2,0
TXN_001597,USER_0382,SKU_00343,65.55,Credit Card,France,21,0
TXN_001598,USER_0124,SKU_00644,25.06,Credit Card,France,15,0
TXN_001599,USER_0414,SKU_00176,19.14,Cash,UK,20,0
TXN_001600,USER_0267,SKU_00052,109.86,Credit Card,Canada,15,0
TXN_001601,USER_0278,SKU_00550,248.94,PayPal,Canada,8,0
TXN_001602,USER_0111,SKU_00478,10.69,Bank Transfer,Germany,12,0
TXN_001603,USER_0381,SKU_00489,13.01,Credit Card,Germany,9,0
TXN_001604,USER_0313,SKU_00855,12.88,Cash,Canada,16,0
TXN_001605,USER_0089,SKU_00005,118.53,Bank Transfer,Canada,20,0
TXN_001606,USER_0387,SKU_00725,128.84,Credit Card,Canada,16,0
TXN_001607,USER_0158,SKU_00632,20.57,Bank Transfer,Canada,9,0
TXN_001608,USER_0216,SKU_00838,495.61,Credit Card,France,7,0
TXN_001609,USER_0384,SKU_00881,37.15,Cash,Germany,6,0
TXN_001610,USER_0301,SKU_00209,229.44,Credit Card,UK,13,0
TXN_001611,USER_0036,SKU_00217,122.55,Credit Card,USA,21,0
TXN_001612,USER_0087,SKU_00536,20.94,Credit Card,UK,17,0
TXN_001613,USER_0118,SKU_00342,35.94,Bank Transfer,Australia,20,0
TXN_001614,USER_0328,SKU_00717,22.82,Credit Card,USA,18,0
TXN_001615,USER_0448,SKU_00401,14.23,Credit Card,France,17,0
TXN_001616,USER_0182,SKU_00462,84.76,Credit Card,Australia,13,1
TXN_001617,USER_0068,SKU_00738,16.47,Bank Transfer,Germany,9,0
TXN_001618,USER_0434,SKU_00730,45.84,Cash,USA,0,0
TXN_001619,USER_0359,SKU_00211,754.54,Cash,Canada,8,1
TXN_001620,USER_0491,SKU_00026,109.58,Cash,Australia,17,0
TXN_001621,USER_0159,SKU_00252,31.28,Credit Card,France,12,0
TXN_001622,USER_0285,SKU_00003,28.83,Bank Transfer,USA,16,0
TXN_001623,USER_0443,SKU_00002,36.56,Cash,Canada,22,0
TXN_001624,USER_0164,SKU_00604,433.17,Cash,Australia,21,0
TXN_001625,USER_0461,SKU_00002,18.39,Cash,France,15,0
TXN_001626,USER_0361,SKU_00150,54.5,PayPal,Australia,23,0
TXN_001627,USER_0073,SKU_00583,86.95,Bank Transfer,USA,10,0
TXN_001628,USER_0119,SKU_00004,184.1,PayPal,Canada,22,0
TXN_001629,USER_0341,SKU_00497,39.15,Credit Card,Germany,8,0
TXN_001630,USER_0499,SKU_00550,20.85,Cash,France,6,0
TXN_001631,USER_0195,SKU_00871,72.93,Credit Card,USA,21,0
TXN_001632,USER_0089,SKU_00468,406.6,Bank Transfer,Canada,0,1
TXN_001633,USER_0345,SKU_00070,41.56,Credit Card,Germany,8,0
TXN_001634,USER_0076,SKU_00201,23.58,Credit Card,Australia,9,0
TXN_001635,USER_0221,SKU_00308,60.96,Cash,Canada,15,0
TXN_001636,USER_0139,SKU_00252,10.77,Bank Transfer,Germany,20,0
TXN_001637,USER_0372,SKU_00287,43.87,Credit Card,USA,17,0
TXN_001638,USER_0395,SKU_00922,177.33,PayPal,Canada,13,0
TXN_001639,USER_0241,SKU_00292,261.9,Cash,Canada,10,1
TXN_001640,USER_0154,SKU_00154,47.28,PayPal,UK,23,0
TXN_001641,USER_0053,SKU_00924,286.96,Cash,France,3,0
TXN_001642,USER_0142,SKU_00133,368.66,Credit Card,Canada,18,0
TXN_001643,USER_0320,SKU_00883,106.07,Cash,Germany,12,0
TXN_001644,USER_0464,SKU_00586,12.58,Credit Card,France,0,0
TXN_001645,USER_0394,SKU_00274,8.33,PayPal,USA,20,0
TXN_001646,USER_0031,SKU_00783,217.78,Credit Card,France,18,0
TXN_001647,USER_0223,SKU_00697,139.48,Cash,UK,14,1
TXN_001648,USER_0292,SKU_00509,280.21,Cash,USA,19,0
TXN_001649,USER_0266,SKU_00353,14.32,Cash,Canada,14,0
TXN_001650,USER_0282,SKU_00005,46.47,PayPal,Australia,10,0
TXN_001651,USER_0276,SKU_00293,152.81,Bank Transfer,USA,22,0
TXN_001652,USER_0381,SKU_00360,26.32,PayPal,USA,4,0
TXN_001653,USER_0044,SKU_00598,150.62,Credit Card,UK,23,0
TXN_001654,USER_0062,SKU_00214,48.29,Credit Card,Germany,21,0
TXN_001655,USER_0201,SKU_00406,56.15,PayPal,USA,9,0
TXN_001656,USER_0335,SKU_00436,16.72,PayPal,Germany,17,0
TXN_001657,USER_0009,SKU_00015,70.2,Credit Card,France,6,0
TXN_001658,USER_0071,SKU_00273,489.21,Credit Card,Australia,0,0
TXN_001659,USER_0090,SKU_00563,80.48,Credit Card,UK,2,0
TXN_001660,USER_0024,SKU_00765,24.74,Bank Transfer,Canada,0,0
TXN_001661,USER_0140,SKU_00045,220.42,Bank Transfer,USA,16,0
TXN_001662,USER_0316,SKU_00703,25.49,PayPal,Australia,14,0
TXN_001663,USER_0340,SKU_00634,305.24,PayPal,Australia,4,0
TXN_001664,USER_0376,SKU_00412,15.26,Bank Transfer,Germany,21,0
TXN_001665,USER_0078,SKU_00187,71.72,Cash,USA,15,0
TXN_001666,USER_0214,SKU_00726,251.22,Bank Transfer,Australia,11,0
TXN_001667,USER_0016,SKU_00661,22.95,PayPal,UK,18,0
TXN_001668,USER_0029,SKU_00170,59.33,Bank Transfer,Canada,13,0
TXN_001669,USER_0416,SKU_00721,173.69,Cash,France,2,0
TXN_001670,USER_0467,SKU_00965,5.72,PayPal,France,18,0
TXN_001671,USER_0375,SKU_00594,137.95,Credit Card,Germany,0,0
TXN_001672,USER_0291,SKU_00401,50.0,PayPal,Australia,20,0
TXN_001673,USER_0043,SKU_00708,230.89,Bank Transfer,France,0,0
TXN_001674,USER_0352,SKU_00246,23.87,Bank Transfer,Germany,9,0
TXN_001675,USER_0375,SKU_00903,13.64,Cash,Canada,2,0
TXN_001676,USER_0053,SKU_00857,31.72,Bank Transfer,USA,12,0
TXN_001677,USER_0276,SKU_00869,31.07,Cash,UK,5,0
TXN_001678,USER_0371,SKU_00552,44.41,PayPal,Canada,10,0
TXN_001679,USER_0232,SKU_00680,34.17,Bank Transfer,Canada,5,0
TXN_001680,USER_0212,SKU_00043,7.33,PayPal,France,2,0
TXN_001681,USER_0008,SKU_00841,99.3,Credit Card,France,15,1
TXN_001682,USER_0122,SKU_00723,68.84,Credit Card,UK,8,0
TXN_001683,USER_0483,SKU_00179,45.0,Cash,USA,7,0
TXN_001684,USER_0042,SKU_00457,72.74,Bank Transfer,Canada,2,0
TXN_001685,USER_0333,SKU_00535,59.44,PayPal,Australia,4,0
TXN_001686,USER_0233,SKU_00607,13.71,PayPal,France,20,0
TXN_001687,USER_0070,SKU_00672,40.41,Bank Transfer,Canada,13,0
TXN_001688,USER_0367,SKU_00244,61.18,PayPal,USA,4,0
TXN_001689,USER_0016,SKU_00927,43.07,Bank Transfer,Germany,18,0
TXN_001690,USER_0069,SKU_00017,12.27,Bank Transfer,USA,4,0
TXN_001691,USER_0053,SKU_00112,185.51,Credit Card,Canada,20,0
TXN_001692,USER_0173,SKU_00615,20.65,Bank Transfer,Canada,19,0
TXN_001693,USER_0435,SKU_00826,15.77,PayPal,UK,19,0
TXN_001694,USER_0482,SKU_00598,56.87,Bank Transfer,Canada,1,0
TXN_001695,USER_0262,SKU_00547,39.81,Credit Card,France,6,0
TXN_001696,USER_0379,SKU_00030,99.63,Credit Card,Australia,0,0
TXN_001697,USER_0289,SKU_00192,130.67,Cash,UK,20,0
TXN_001698,USER_0463,SKU_00437,112.23,PayPal,Canada,17,0
TXN_001699,USER_0015,SKU_00179,54.5,Bank Transfer,USA,9,0
TXN_001700,USER_0270,SKU_00616,94.94,PayPal,Canada,5,0
TXN_001701,USER_0167,SKU_00677,11.47,PayPal,USA,6,0
TXN_001702,USER_0063,SKU_00474,163.1,Bank Transfer,USA,11,0
TXN_001703,USER_0261,SKU_00634,36.42,Credit Card,Canada,17,0
TXN_001704,USER_0121,SKU_00134,391.48,PayPal,USA,10,0
TXN_001705,USER_0346,SKU_00802,168.14,Cash,Australia,21,0
TXN_001706,USER_0240,SKU_00312,44.82,PayPal,Germany,18,0
TXN_001707,USER_0465,SKU_00736,55.78,Credit Card,UK,3,0
TXN_001708,USER_0107,SKU_00025,178.41,Cash,Canada,18,0
TXN_001709,USER_0495,SKU_00371,5.7,Cash,Germany,12,0
TXN_001710,USER_0180,SKU_00525,46.51,Cash,USA,18,0
TXN_001711,USER_0016,SKU_00319,299.29,Cash,USA,1,0
TXN_001712,USER_0355,SKU_00230,127.08,Bank Transfer,UK,8,0
TXN_001713,USER_0422,SKU_00102,23.62,Bank Transfer,Germany,7,0
TXN_001714,USER_0309,SKU_00450,74.77,Bank Transfer,Germany,20,0
TXN_001715,USER_0215,SKU_00378,20.56,Cash,Canada,13,0
TXN_001716,USER_0077,SKU_00888,38.8,Credit Card,USA,8,0
TXN_001717,USER_0225,SKU_00901,76.24,PayPal,France,12,0
TXN_001718,USER_0093,SKU_00203,90.91,Cash,Canada,17,0
TXN_001719,USER_0181,SKU_00267,113.23,Credit Card,Canada,5,0
TXN_001720,USER_0174,SKU_00984,187.5,PayPal,Canada,22,0
TXN_001721,USER_0354,SKU_00462,16.55,Cash,UK,21,0
TXN_001722,USER_0354,SKU_00365,55.93,PayPal,UK,2,0
TXN_001723,USER_0219,SKU_00734,23.33,Bank Transfer,Canada,9,0
TXN_001724,USER_0143,SKU_00104,36.64,Bank Transfer,Australia,9,0
TXN_001725,USER_0315,SKU_00111,25.68,Bank Transfer,France,9,0
TXN_001726,USER_0434,SKU_00428,89.96,Credit Card,Germany,8,0
TXN_001727,USER_0393,SKU_00995,156.49,Bank Transfer,Germany,11,0
TXN_001728,USER_0282,SKU_00469,165.18,Credit Card,USA,23,0
TXN_001729,USER_0259,SKU_00581,18.08,Bank Transfer,Germany,7,0
TXN_001730,USER_0356,SKU_00870,48.26,Bank Transfer,Germany,23,0
TXN_001731,USER_0047,SKU_00770,17.59,Bank Transfer,France,8,0
TXN_001732,USER_0005,SKU_00680,17.01,Credit Card,Germany,16,0
TXN_001733,USER_0062,SKU_00805,28.17,PayPal,France,7,0
TXN_001734,USER_0468,SKU_00886,76.96,Credit Card,UK,17,0
TXN_001735,USER_0084,SKU_00561,91.74,Cash,France,19,0
TXN_001736,USER_0133,SKU_00250,210.06,Cash,UK,16,1
TXN_001737,USER_0394,SKU_00482,98.73,Credit Card,France,5,0
TXN_001738,USER_0336,SKU_00331,23.39,Credit Card,Canada,9,0
TXN_001739,USER_0063,SKU_00932,178.17,PayPal,Australia,0,0
TXN_001740,USER_0281,SKU_00587,121.91,Credit Card,UK,20,0
TXN_001741,USER_0044,SKU_00201,36.14,Bank Transfer,UK,0,0
TXN_001742,USER_0153,SKU_00454,37.53,PayPal,Germany,8,0
TXN_001743,USER_0414,SKU_00504,28.29,Credit Card,UK,19,0
TXN_001744,USER_0270,SKU_00546,15.0,Credit Card,France,2,0
TXN_001745,USER_0342,SKU_00826,106.27,Cash,Canada,23,0
TXN_001746,USER_0171,SKU_00111,124.22,PayPal,Canada,5,0
TXN_001747,USER_0156,SKU_00933,21.63,Cash,Germany,6,0
TXN_001748,USER_0478,SKU_00864,15.93,Credit Card,France,8,0
TXN_001749,USER_0275,SKU_00828,21.4,PayPal,France,4,0
TXN_001750,USER_0358,SKU_00908,60.96,Bank Transfer,USA,15,0
TXN_001751,USER_0426,SKU_00749,13.71,Credit Card,UK,1,0
TXN_001752,USER_0020,SKU_00544,168.65,Credit Card,Germany,2,0
TXN_001753,USER_0483,SKU_00209,158.85,Cash,Canada,2,0
TXN_001754,USER_0214,SKU_00644,83.46,Bank Transfer,Australia,19,0
TXN_001755,USER_0079,SKU_00618,122.7,Credit Card,USA,22,0
TXN_001756,USER_0139,SKU_00033,57.9,Cash,France,9,0
TXN_001757,USER_0438,SKU_00555,86.93,Cash,UK,21,0
TXN_001758,USER_0098,SKU_00880,14.88,Credit Card,Canada,2,0
TXN_001759,USER_0377,SKU_00107,219.31,PayPal,USA,14,0
TXN_001760,USER_0152,SKU_00265,33.54,Credit Card,France,13,0
TXN_001761,USER_0198,SKU_00226,48.0,Bank Transfer,Canada,22,0
TXN_001762,USER_0273,SKU_00487,656.68,Credit Card,Canada,3,0
TXN_001763,USER_0156,SKU_00179,43.82,PayPal,France,9,0
TXN_001764,USER_0050,SKU_00222,114.37,Cash,France,10,0
TXN_001765,USER_0479,SKU_00370,91.33,Bank Transfer,Germany,10,0
TXN_001766,USER_0228,SKU_00637,14.4,Bank Transfer,Canada,7,0
TXN_001767,USER_0439,SKU_00788,20.09,Bank Transfer,France,22,0
TXN_001768,USER_0457,SKU_00167,418.17,Bank Transfer,Australia,22,0
TXN_001769,USER_0010,SKU_00663,194.86,PayPal,Australia,8,1
TXN_001770,USER_0149,SKU_00553,53.68,PayPal,USA,7,0
TXN_001771,USER_0058,SKU_00300,31.96,PayPal,UK,11,0
TXN_001772,USER_0162,SKU_00381,75.19,PayPal,Australia,16,0
TXN_001773,USER_0351,SKU_00035,82.69,Cash,Germany,22,0
TXN_001774,USER_0477,SKU_00407,68.48,Credit Card,France,14,0
TXN_001775,USER_0107,SKU_00502,159.01,PayPal,UK,18,0
TXN_001776,USER_0427,SKU_00314,22.95,Credit Card,Germany,19,0
TXN_001777,USER_0395,SKU_00816,20.07,Bank Transfer,Canada,5,0
TXN_001778,USER_0289,SKU_00743,154.95,Cash,UK,4,0
TXN_001779,USER_0186,SKU_00727,451.55,Cash,Australia,7,0
TXN_001780,USER_0046,SKU_00826,126.8,Credit Card,Germany,17,0
TXN_001781,USER_0445,SKU_00101,199.89,Credit Card,France,20,0
TXN_001782,USER_0446,SKU_00569,50.66,Credit Card,France,20,0
TXN_001783,USER_0129,SKU_00215,71.24,Cash,Germany,14,0
TXN_001784,USER_0405,SKU_00935,70.29,PayPal,Canada,2,0
TXN_001785,USER_0318,SKU_00668,51.65,Cash,Australia,13,0
TXN_001786,USER_0448,SKU_00576,223.92,PayPal,Germany,14,0
TXN_001787,USER_0087,SKU_00062,333.28,Bank Transfer,USA,12,1
TXN_001788,USER_0249,SKU_00851,73.26,PayPal,Germany,20,1
TXN_001789,USER_0329,SKU_00369,10.53,Credit Card,Germany,19,0
TXN_001790,USER_0440,SKU_00368,51.24,PayPal,Australia,20,0
TXN_001791,USER_0257,SKU_00574,17.21,PayPal,France,8,0
TXN_001792,USER_0277,SKU_00094,55.91,Cash,Canada,22,0
TXN_001793,USER_0278,SKU_00469,18.62,Credit Card,Germany,16,0
TXN_001794,USER_0438,SKU_00984,191.81,Bank Transfer,UK,18,0
TXN_001795,USER_0004,SKU_00853,108.25,PayPal,France,3,0
TXN_001796,USER_0065,SKU_00026,105.65,Bank Transfer,France,19,0
TXN_001797,USER_0435,SKU_00435,159.52,Credit Card,Germany,9,0
TXN_001798,USER_0202,SKU_00121,80.73,PayPal,Australia,21,0
TXN_001799,USER_0063,SKU_00050,94.33,Cash,UK,2,0
TXN_001800,USER_0143,SKU_00883,229.22,Bank Transfer,Germany,18,0
TXN_001801,USER_0244,SKU_00764,47.73,Cash,UK,8,0
TXN_001802,USER_0292,SKU_00036,99.99,Bank Transfer,France,4,0
TXN_001803,USER_0285,SKU_00410,19.05,Credit Card,UK,13,0
TXN_001804,USER_0180,SKU_00289,59.1,PayPal,Germany,6,0
TXN_001805,USER_0174,SKU_00379,522.84,Bank Transfer,USA,20,0
TXN_001806,USER_0325,SKU_00100,123.33,Cash,USA,5,0
TXN_001807,USER_0413,SKU_00324,50.1,Bank Transfer,UK,23,0
TXN_001808,USER_0111,SKU_00329,71.13,Bank Transfer,Australia,7,0
TXN_001809,USER_0175,SKU_00648,53.46,Bank Transfer,Germany,1,0
TXN_001810,USER_0475,SKU_00706,68.83,Bank Transfer,Canada,13,0
TXN_001811,USER_0153,SKU_00221,36.63,Bank Transfer,USA,21,0
TXN_001812,USER_0464,SKU_00791,89.56,Bank Transfer,France,6,0
TXN_001813,USER_0400,SKU_00838,92.79,Cash,Germany,2,0
TXN_001814,USER_0356,SKU_00567,54.96,Bank Transfer,Germany,19,0
TXN_001815,USER_0217,SKU_00939,62.81,Bank Transfer,USA,21,0
TXN_001816,USER_0297,SKU_00996,76.77,Bank Transfer,Canada,22,0
TXN_001817,USER_0449,SKU_00110,32.23,PayPal,France,5,0
TXN_001818,USER_0453,SKU_00149,88.7,Credit Card,Canada,20,0
TXN_001819,USER_0489,SKU_00406,119.12,Credit Card,France,13,0
TXN_001820,USER_0404,SKU_00777,236.24,Credit Card,USA,11,0
TXN_001821,USER_0453,SKU_00674,75.07,Cash,Germany,17,0
TXN_001822,USER_0420,SKU_00699,31.32,Cash,France,11,0
TXN_001823,USER_0477,SKU_00410,49.26,Cash,Germany,6,0
TXN_001824,USER_0240,SKU_00129,17.41,Bank Transfer,UK,4,0
TXN_001825,USER_0226,SKU_00484,113.0,Credit Card,UK,11,0
TXN_001826,USER_0186,SKU_00108,6.96,Bank Transfer,USA,8,0
TXN_001827,USER_0048,SKU_00389,152.12,PayPal,USA,10,0
TXN_001828,USER_0466,SKU_00425,171.63,Credit Card,Australia,3,0
TXN_001829,USER_0386,SKU_00447,2.91,PayPal,USA,13,0
TXN_001830,USER_0208,SKU_00918,195.45,PayPal,UK,11,0
TXN_001831,USER_0157,SKU_00068,152.52,Bank Transfer,France,17,0
TXN_001832,USER_0225,SKU_00944,40.85,Credit Card,Canada,6,0
TXN_001833,USER_0144,SKU_00066,16.58,PayPal,USA,22,0
TXN_001834,USER_0419,SKU_00656,23.62,Credit Card,Canada,0,0
TXN_001835,USER_0111,SKU_00976,25.57,PayPal,Canada,12,0
TXN_001836,USER_0318,SKU_00565,203.58,PayPal,UK,15,0
TXN_001837,USER_0363,SKU_00640,34.85,Bank Transfer,Australia,4,0
TXN_001838,USER_0362,SKU_00504,135.01,Credit Card,France,18,0
TXN_001839,USER_0465,SKU_00504,48.23,Bank Transfer,UK,8,0
TXN_001840,USER_0132,SKU_00982,57.69,Bank Transfer,USA,22,0
TXN_001841,USER_0113,SKU_00321,11.34,Bank Transfer,UK,8,0
TXN_001842,USER_0324,SKU_00719,17.34,Bank Transfer,UK,11,0
TXN_001843,USER_0435,SKU_00832,198.96,Bank Transfer,UK,17,0
TXN_001844,USER_0089,SKU_00728,46.72,PayPal,USA,23,0
TXN_001845,USER_0161,SKU_00580,73.75,Credit Card,USA,9,0
TXN_001846,USER_0334,SKU_00447,332.41,Credit Card,UK,16,0
TXN_001847,USER_0408,SKU_00574,48.06,Bank Transfer,UK,18,0
TXN_001848,USER_0075,SKU_00210,45.41,Credit Card,Canada,23,0
TXN_001849,USER_0281,SKU_00849,182.38,PayPal,France,10,0
TXN_001850,USER_0412,SKU_00839,55.28,Bank Transfer,Canada,15,0
TXN_001851,USER_0007,SKU_00370,75.19,Cash,Australia,7,0
TXN_001852,USER_0113,SKU_00941,147.94,Cash,France,23,0
TXN_001853,USER_0036,SKU_00564,54.6,PayPal,Australia,14,0
TXN_001854,USER_0266,SKU_00628,120.01,PayPal,France,10,0
TXN_001855,USER_0113,SKU_00893,48.63,Cash,UK,6,0
TXN_001856,USER_0292,SKU_00458,145.64,Bank Transfer,Canada,1,0
TXN_001857,USER_0223,SKU_00895,83.21,PayPal,France,18,0
TXN_001858,USER_0211,SKU_00577,43.58,Cash,Australia,8,0
TXN_001859,USER_0018,SKU_00642,58.81,Bank Transfer,France,17,0
TXN_001860,USER_0241,SKU_00689,4.74,PayPal,USA,12,0
TXN_001861,USER_0134,SKU_00790,180.15,Credit Card,France,22,0
TXN_001862,USER_0220,SKU_00992,15.57,Credit Card,UK,0,0
TXN_001863,USER_0391,SKU_00925,18.74,Credit Card,Germany,18,0
TXN_001864,USER_0102,SKU_00163,35.23,Bank Transfer,USA,12,0
TXN_001865,USER_0140,SKU_00977,9.09,PayPal,Germany,13,0
TXN_001866,USER_0169,SKU_00332,87.15,Cash,UK,16,0
TXN_001867,USER_0498,SKU_00664,78.34,PayPal,Germany,21,0
TXN_001868,USER_0191,SKU_00350,33.56,Credit Card,France,19,0
TXN_001869,USER_0482,SKU_00748,27.71,Credit Card,Germany,0,0
TXN_001870,USER_0025,SKU_00670,54.58,Bank Transfer,Canada,4,1
TXN_001871,USER_0465,SKU_00468,100.97,Cash,UK,19,0
TXN_001872,USER_0437,SKU_00426,11.09,Bank Transfer,Canada,13,0
TXN_001873,USER_0033,SKU_00327,36.27,Cash,Germany,17,0
TXN_001874,USER_0343,SKU_00106,11.83,PayPal,Canada,12,0
TXN_001875,USER_0329,SKU_00818,117.77,Bank Transfer,USA,22,0
TXN_001876,USER_0006,SKU_00255,39.01,Bank Transfer,Germany,11,0
TXN_001877,USER_0446,SKU_00358,94.33,Bank Transfer,Australia,14,0
TXN_001878,USER_0194,SKU_00967,380.96,Credit Card,Canada,23,1
TXN_001879,USER_0230,SKU_00444,193.72,Credit Card,France,3,0
